"id","created_at","updated_at","deleted_at","name","province_id"
"3324","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KENDAL","33"
"3325","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BATANG","33"
"3326","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN PEKALONGAN","33"
"3327","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN PEMALANG","33"
"3328","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TEGAL","33"
"3329","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BREBES","33"
"3371","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA MAGELANG","33"
"3372","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA SURAKARTA","33"
"3373","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA SALATIGA","33"
"3374","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA SEMARANG","33"
"3375","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA PEKALONGAN","33"
"3376","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA TEGAL","33"
"3401","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KULON PROGO","34"
"3402","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BANTUL","34"
"3403","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN GUNUNG KIDUL","34"
"3404","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SLEMAN","34"
"3471","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA YOGYAKARTA","34"
"3501","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN PACITAN","35"
"3502","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN PONOROGO","35"
"3503","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TRENGGALEK","35"
"3504","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TULUNGAGUNG","35"
"3505","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BLITAR","35"
"3506","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KEDIRI","35"
"3507","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MALANG","35"
"3508","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN LUMAJANG","35"
"3509","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN JEMBER","35"
"3510","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BANYUWANGI","35"
"3511","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BONDOWOSO","35"
"3512","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SITUBONDO","35"
"3513","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN PROBOLINGGO","35"
"3514","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN PASURUAN","35"
"3515","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SIDOARJO","35"
"3516","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MOJOKERTO","35"
"3517","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN JOMBANG","35"
"3518","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN NGANJUK","35"
"3519","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MADIUN","35"
"3520","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MAGETAN","35"
"3521","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN NGAWI","35"
"3522","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BOJONEGORO","35"
"3523","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TUBAN","35"
"3524","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN LAMONGAN","35"
"3525","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN GRESIK","35"
"3526","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BANGKALAN","35"
"3527","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SAMPANG","35"
"3528","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN PAMEKASAN","35"
"3529","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SUMENEP","35"
"3571","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA KEDIRI","35"
"3572","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA BLITAR","35"
"3573","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA MALANG","35"
"3574","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA PROBOLINGGO","35"
"3575","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA PASURUAN","35"
"3576","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA MOJOKERTO","35"
"3577","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA MADIUN","35"
"3578","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA SURABAYA","35"
"3579","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA BATU","35"
"3601","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN PANDEGLANG","36"
"3602","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN LEBAK","36"
"3603","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TANGERANG","36"
"3604","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SERANG","36"
"3671","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA TANGERANG","36"
"3672","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA CILEGON","36"
"3673","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA SERANG","36"
"3674","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA TANGERANG SELATAN","36"
"5101","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN JEMBRANA","51"
"5102","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TABANAN","51"
"5103","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BADUNG","51"
"5104","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN GIANYAR","51"
"5105","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KLUNGKUNG","51"
"5106","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BANGLI","51"
"5107","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KARANG ASEM","51"
"5108","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BULELENG","51"
"5171","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA DENPASAR","51"
"5201","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN LOMBOK BARAT","52"
"5202","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN LOMBOK TENGAH","52"
"5203","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN LOMBOK TIMUR","52"
"5204","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SUMBAWA","52"
"5205","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN DOMPU","52"
"5206","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BIMA","52"
"5207","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SUMBAWA BARAT","52"
"5208","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN LOMBOK UTARA","52"
"5271","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA MATARAM","52"
"5272","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA BIMA","52"
"5301","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SUMBA BARAT","53"
"5302","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SUMBA TIMUR","53"
"5303","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KUPANG","53"
"5304","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TIMOR TENGAH SELATAN","53"
"5305","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TIMOR TENGAH UTARA","53"
"5306","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BELU","53"
"5307","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN ALOR","53"
"5308","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN LEMBATA","53"
"5309","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN FLORES TIMUR","53"
"5310","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SIKKA","53"
"5311","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN ENDE","53"
"5312","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN NGADA","53"
"5313","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MANGGARAI","53"
"5314","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN ROTE NDAO","53"
"5315","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MANGGARAI BARAT","53"
"5316","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SUMBA TENGAH","53"
"5317","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SUMBA BARAT DAYA","53"
"5318","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN NAGEKEO","53"
"5319","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MANGGARAI TIMUR","53"
"5320","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SABU RAIJUA","53"
"5321","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MALAKA","53"
"5371","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA KUPANG","53"
"6101","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SAMBAS","61"
"6102","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BENGKAYANG","61"
"6103","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN LANDAK","61"
"6104","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MEMPAWAH","61"
"6105","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SANGGAU","61"
"6106","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KETAPANG","61"
"6107","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SINTANG","61"
"6108","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KAPUAS HULU","61"
"6109","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SEKADAU","61"
"6110","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MELAWI","61"
"6111","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KAYONG UTARA","61"
"6112","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KUBU RAYA","61"
"6171","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA PONTIANAK","61"
"6172","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA SINGKAWANG","61"
"6201","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KOTAWARINGIN BARAT","62"
"6202","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KOTAWARINGIN TIMUR","62"
"6203","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KAPUAS","62"
"6204","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BARITO SELATAN","62"
"6205","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BARITO UTARA","62"
"6206","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SUKAMARA","62"
"6207","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN LAMANDAU","62"
"6208","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SERUYAN","62"
"6209","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KATINGAN","62"
"6210","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN PULANG PISAU","62"
"6211","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN GUNUNG MAS","62"
"6212","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BARITO TIMUR","62"
"6213","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MURUNG RAYA","62"
"6271","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA PALANGKA RAYA","62"
"6301","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TANAH LAUT","63"
"6302","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KOTA BARU","63"
"6303","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BANJAR","63"
"6304","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BARITO KUALA","63"
"6305","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TAPIN","63"
"6306","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN HULU SUNGAI SELATAN","63"
"6307","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN HULU SUNGAI TENGAH","63"
"6308","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN HULU SUNGAI UTARA","63"
"6309","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TABALONG","63"
"6310","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TANAH BUMBU","63"
"6311","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BALANGAN","63"
"6371","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA BANJARMASIN","63"
"6372","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA BANJAR BARU","63"
"6401","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN PASER","64"
"6402","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KUTAI BARAT","64"
"6403","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KUTAI KARTANEGARA","64"
"6404","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KUTAI TIMUR","64"
"6405","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BERAU","64"
"6409","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN PENAJAM PASER UTARA","64"
"6411","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MAHAKAM HULU","64"
"6471","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA BALIKPAPAN","64"
"6472","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA SAMARINDA","64"
"6474","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA BONTANG","64"
"6501","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MALINAU","65"
"6502","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BULUNGAN","65"
"6503","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TANA TIDUNG","65"
"6504","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN NUNUKAN","65"
"6571","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA TARAKAN","65"
"7101","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BOLAANG MONGONDOW","71"
"7102","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MINAHASA","71"
"7103","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KEPULAUAN SANGIHE","71"
"7104","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KEPULAUAN TALAUD","71"
"7105","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MINAHASA SELATAN","71"
"7106","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MINAHASA UTARA","71"
"7107","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BOLAANG MONGONDOW UTARA","71"
"7108","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SIAU TAGULANDANG BIARO","71"
"7109","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MINAHASA TENGGARA","71"
"7110","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BOLAANG MONGONDOW SELATAN","71"
"7111","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BOLAANG MONGONDOW TIMUR","71"
"7171","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA MANADO","71"
"7172","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA BITUNG","71"
"7173","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA TOMOHON","71"
"7174","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA KOTAMOBAGU","71"
"7201","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BANGGAI KEPULAUAN","72"
"7202","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BANGGAI","72"
"7203","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MOROWALI","72"
"7204","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN POSO","72"
"7205","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN DONGGALA","72"
"7206","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TOLI-TOLI","72"
"7207","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BUOL","72"
"7208","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN PARIGI MOUTONG","72"
"7209","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TOJO UNA-UNA","72"
"7210","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SIGI","72"
"7211","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BANGGAI LAUT","72"
"7212","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MOROWALI UTARA","72"
"7271","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA PALU","72"
"7301","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KEPULAUAN SELAYAR","73"
"7302","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BULUKUMBA","73"
"7303","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BANTAENG","73"
"7304","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN JENEPONTO","73"
"7305","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TAKALAR","73"
"7306","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN GOWA","73"
"7307","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SINJAI","73"
"7308","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MAROS","73"
"7309","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN PANGKAJENE DAN KEPULAUAN","73"
"7310","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BARRU","73"
"7311","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BONE","73"
"7312","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SOPPENG","73"
"7313","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN WAJO","73"
"7314","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN SIDENRENG RAPPANG","73"
"7315","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN PINRANG","73"
"7316","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN ENREKANG","73"
"7317","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN LUWU","73"
"7318","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TANA TORAJA","73"
"7322","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN LUWU UTARA","73"
"7325","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN LUWU TIMUR","73"
"7326","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN TORAJA UTARA","73"
"7371","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA MAKASSAR","73"
"7372","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA PAREPARE","73"
"7373","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KOTA PALOPO","73"
"7401","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BUTON","74"
"7402","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN MUNA","74"
"7403","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KONAWE","74"
"7404","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KOLAKA","74"
"7405","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN KONAWE SELATAN","74"
"7406","2020-10-26 13:10:07.370589+07:07","2020-10-26 13:10:07.370589+07:07",,"KABUPATEN BOMBANA","74"
